property_id,property_type,purpose,city,locality,location,price,price_bin,area_marla,area_sqft,bedrooms,baths,latitude,longitude,date_added,agent_id,agent
PROP-1418,Upper Portion,For Rent,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",DHA Defence,35000,Medium,10.0,2722.51,2,3,33.532523,73.163452,05-05-2019,AG-04,Ayesha Farooq
PROP-1419,House,For Rent,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",Ghauri Town,17000,Low,5.0,1361.25,2,3,33.61855,73.135471,09-07-2018,AG-04,Ayesha Farooq
PROP-1420,Lower Portion,For Rent,Islamabad,"Madina Town, Islamabad, Islamabad Capital",Madina Town,18000,Low,5.0,1361.25,3,3,33.583344,73.151583,02-04-2019,AG-04,Ayesha Farooq
PROP-1421,Upper Portion,For Rent,Islamabad,"I-10, Islamabad, Islamabad Capital",I-10,32000,Medium,5.0,1361.25,0,0,33.646421000000004,73.045263,07-01-2019,AG-05,Usman Tariq
PROP-1422,Upper Portion,For Rent,Islamabad,"G-15, Islamabad, Islamabad Capital",G-15,54000,High,20.0,5445.02,5,5,33.626913,72.924328,04-05-2019,AG-05,Usman Tariq
PROP-1423,Upper Portion,For Rent,Islamabad,"F-7, Islamabad, Islamabad Capital",F-7,80000,Very High,24.0,6534.02,2,2,33.716273,73.056235,06-13-2019,AG-06,Hina Shaikh
PROP-1424,House,For Sale,Islamabad,"F-7, Islamabad, Islamabad Capital",F-7,280000000,Very High,80.0,21780.08,6,6,33.72334,73.051171,07-04-2019,AG-06,Hina Shaikh
PROP-1425,House,For Sale,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",DHA Defence,3700000,Low,5.0,1361.25,0,0,33.495884000000004,73.24531999999999,07-23-2019,AG-06,Hina Shaikh
PROP-1426,House,For Sale,Islamabad,"F-11, Islamabad, Islamabad Capital",F-11,44000000,Very High,9.3,2531.93,6,7,33.683532,72.99041,06-28-2019,AG-06,Hina Shaikh
PROP-1427,Upper Portion,For Rent,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",Bahria Town,50000,High,10.0,2722.51,0,0,33.692638,73.218813,07-02-2019,AG-06,Hina Shaikh
PROP-1428,House,For Rent,Islamabad,"G-11, Islamabad, Islamabad Capital",G-11,30000,Low,7.0,1905.76,0,0,33.669533,73.000073,07-04-2019,AG-04,Ayesha Farooq
PROP-1429,House,For Sale,Islamabad,"G-9, Islamabad, Islamabad Capital",G-9,18500000,High,5.6,1524.61,0,0,33.686496000000005,73.039076,07-16-2019,AG-05,Usman Tariq
PROP-1430,Upper Portion,For Rent,Islamabad,"H-13, Islamabad, Islamabad Capital",H-13,20000,Low,6.0,1633.51,3,2,33.637489,72.972193,01-05-2019,AG-06,Hina Shaikh
PROP-1431,Flat,For Rent,Islamabad,"National Police Foundation, Islamabad, Islamabad Capital",National Police Foundation,14000,Low,3.3,898.43,0,0,33.700462,72.981226,07-10-2019,AG-04,Ayesha Farooq
PROP-1432,Upper Portion,For Rent,Islamabad,"G-14, Islamabad, Islamabad Capital",G-14,30000,Medium,9.0,2450.26,2,3,33.641955,72.952859,04-05-2019,AG-04,Ayesha Farooq
PROP-1433,House,For Rent,Islamabad,"G-11, Islamabad, Islamabad Capital",G-11,80000,High,8.0,2178.01,3,3,33.671640000000004,72.99165500000001,06-27-2019,AG-05,Usman Tariq
PROP-1434,Upper Portion,For Rent,Islamabad,"E-11, Islamabad, Islamabad Capital",E-11,130000,Very High,20.0,5445.02,3,3,33.698137,72.978215,05-05-2019,AG-06,Hina Shaikh
PROP-1435,House,For Sale,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",DHA Defence,48900000,Very High,20.0,5445.02,0,0,33.527944,73.161392,07-24-2019,AG-05,Usman Tariq
PROP-1436,Room,For Rent,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",DHA Defence,10000,Low,0.8,217.8,1,1,33.527944,73.161392,08-08-2018,AG-04,Ayesha Farooq
PROP-1437,Lower Portion,For Rent,Islamabad,"E-11, Islamabad, Islamabad Capital",E-11,55000,High,8.0,2178.01,0,0,33.698137,72.978215,07-11-2019,AG-05,Usman Tariq
PROP-1438,House,For Sale,Islamabad,"I-10, Islamabad, Islamabad Capital",I-10,21200000,High,5.0,1361.25,5,7,33.646421000000004,73.045263,06-13-2019,AG-05,Usman Tariq
PROP-1439,Flat,For Sale,Islamabad,"G-11, Islamabad, Islamabad Capital",G-11,21800000,Very High,8.7,2368.58,0,0,33.674273,72.999205,05-05-2019,AG-04,Ayesha Farooq
PROP-1440,House,For Rent,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",Ghauri Town,30000,Low,7.0,1905.76,2,3,33.617280514569,73.135200981102,06-27-2019,AG-06,Hina Shaikh
PROP-1441,House,For Rent,Islamabad,"F-7, Islamabad, Islamabad Capital",F-7,550000,Very High,48.0,13068.05,0,10,33.720413,73.056493,06-13-2019,AG-04,Ayesha Farooq
PROP-1442,House,For Rent,Islamabad,"F-6, Islamabad, Islamabad Capital",F-6,350000,Very High,22.0,5989.52,5,6,33.730907,73.07443,12-06-2018,AG-05,Usman Tariq
PROP-1443,House,For Rent,Islamabad,"F-10, Islamabad, Islamabad Capital",F-10,350000,Very High,40.0,10890.04,7,8,33.695352,73.00698299999999,07-04-2019,AG-06,Hina Shaikh
PROP-1444,House,For Rent,Islamabad,"F-6, Islamabad, Islamabad Capital",F-6,420000,Very High,26.0,7078.53,0,0,33.730907,73.074431,07-03-2019,AG-06,Hina Shaikh
PROP-1445,Upper Portion,For Rent,Islamabad,"E-7, Islamabad, Islamabad Capital",E-7,175000,Very High,22.0,5989.52,3,3,33.727409,73.04758100000001,06-04-2019,AG-06,Hina Shaikh
PROP-1446,House,For Sale,Islamabad,"G-15, Islamabad, Islamabad Capital",G-15,30000000,High,12.0,3267.01,0,0,33.631485999999995,72.926559,07-17-2019,AG-06,Hina Shaikh
PROP-1447,House,For Sale,Islamabad,"I-10, Islamabad, Islamabad Capital",I-10,14500000,Medium,5.0,1361.25,0,0,33.642563,73.03599399999999,07-03-2019,AG-05,Usman Tariq
PROP-1448,Lower Portion,For Rent,Islamabad,"F-11, Islamabad, Islamabad Capital",F-11,120000,Very High,26.0,7078.53,3,3,33.683425,72.980804,07-02-2019,AG-05,Usman Tariq
PROP-1449,House,For Sale,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",Bahria Town,50000000,Very High,20.0,5445.02,6,7,33.692638,73.218813,07-10-2019,AG-05,Usman Tariq
PROP-1450,House,For Rent,Islamabad,"I-8, Islamabad, Islamabad Capital",I-8,130000,High,12.4,3375.91,6,0,33.667640000000006,73.06594799999999,06-04-2019,AG-06,Hina Shaikh
PROP-1451,Lower Portion,For Rent,Islamabad,"F-7, Islamabad, Islamabad Capital",F-7,130000,Very High,20.0,5445.02,2,2,33.720556,73.06499000000001,07-10-2019,AG-04,Ayesha Farooq
PROP-1452,Flat,For Sale,Islamabad,"F-11, Islamabad, Islamabad Capital",F-11,18000000,Very High,11.6,3158.11,2,3,33.684782,72.98638299999999,04-05-2019,AG-04,Ayesha Farooq
PROP-1453,House,For Sale,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",Bahria Town,39000000,Very High,14.0,3811.51,5,7,33.695972999999995,73.215615,07-04-2019,AG-06,Hina Shaikh
PROP-1454,House,For Sale,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",Ghauri Town,9500000,Low,7.0,1905.76,3,3,33.619337,73.125315,05-05-2019,AG-06,Hina Shaikh
PROP-1455,Upper Portion,For Rent,Islamabad,"G-11, Islamabad, Islamabad Capital",G-11,60000,High,20.0,5445.02,3,3,33.675604,73.000367,07-02-2019,AG-06,Hina Shaikh
PROP-1456,Lower Portion,For Rent,Islamabad,"G-13, Islamabad, Islamabad Capital",G-13,55000,High,10.0,2722.51,0,0,33.650065000000005,72.96368100000001,02-04-2019,AG-04,Ayesha Farooq
PROP-1457,House,For Rent,Islamabad,"E-11, Islamabad, Islamabad Capital",E-11,110000,High,16.0,4356.02,4,4,33.698137,72.978215,06-13-2019,AG-04,Ayesha Farooq
PROP-1458,Lower Portion,For Rent,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",Soan Garden,28000,Medium,10.0,2722.51,2,2,33.564427,73.157101,04-05-2019,AG-04,Ayesha Farooq
PROP-1459,House,For Rent,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",Bahria Town,83000,High,20.0,5445.02,5,0,33.695972999999995,73.215615,01-05-2019,AG-05,Usman Tariq
PROP-1460,Lower Portion,For Rent,Islamabad,"Margalla Town, Islamabad, Islamabad Capital",Margalla Town,20000,Low,5.0,1361.25,2,2,33.669970134512,73.10734381614701,02-04-2019,AG-04,Ayesha Farooq
PROP-1461,Flat,For Sale,Islamabad,"Karakoram Diplomatic Enclave, Islamabad, Islamabad Capital",Karakoram Diplomatic Enclave,50000000,Very High,8.4,2286.91,2,2,33.724426,73.12033100000001,04-05-2019,AG-05,Usman Tariq
PROP-1462,House,For Sale,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",Ghauri Town,13000000,Medium,5.0,1361.25,0,6,33.616406,73.13066500000001,07-23-2019,AG-06,Hina Shaikh
PROP-1463,Flat,For Sale,Islamabad,"I-8, Islamabad, Islamabad Capital",I-8,7500000,Medium,5.5,1497.38,2,2,33.668496999999995,73.07415999999999,06-27-2019,AG-05,Usman Tariq
PROP-1464,House,For Rent,Islamabad,"E-11, Islamabad, Islamabad Capital",E-11,300000,Very High,20.0,5445.02,8,6,33.69385,72.97059,09-07-2018,AG-05,Usman Tariq
PROP-1465,Upper Portion,For Rent,Islamabad,"I-8, Islamabad, Islamabad Capital",I-8,65000,Very High,14.2,3865.96,0,0,33.667640000000006,73.06594799999999,07-17-2019,AG-06,Hina Shaikh
PROP-1466,House,For Rent,Islamabad,"G-11, Islamabad, Islamabad Capital",G-11,48000,Medium,5.0,1361.25,3,3,33.669533,73.000073,07-22-2019,AG-04,Ayesha Farooq
PROP-1467,House,For Sale,Islamabad,"I-10, Islamabad, Islamabad Capital",I-10,37000000,Very High,10.9,2967.54,7,7,33.668496999999995,73.07415999999999,07-01-2019,AG-05,Usman Tariq
PROP-1468,Lower Portion,For Rent,Islamabad,"G-13, Islamabad, Islamabad Capital",G-13,24000,Low,4.4,1197.9,2,2,33.645957,72.96247199999999,02-04-2019,AG-06,Hina Shaikh
PROP-1469,House,For Rent,Islamabad,"G-9, Islamabad, Islamabad Capital",G-9,70000,Medium,14.2,3865.96,3,0,33.682675,73.030243,07-15-2019,AG-04,Ayesha Farooq
PROP-1470,House,For Rent,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",DHA Defence,110000,High,20.0,5445.02,0,0,33.527944,73.161392,07-01-2019,AG-04,Ayesha Farooq
PROP-1471,Upper Portion,For Rent,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",DHA Defence,45000,High,20.0,5445.02,3,3,33.532523,73.163452,05-05-2019,AG-05,Usman Tariq
PROP-1472,House,For Rent,Islamabad,"Bhara kahu, Islamabad, Islamabad Capital",Bhara kahu,22000,Low,4.0,1089.0,5,4,33.746181290948,73.174610137939,02-04-2019,AG-05,Usman Tariq
PROP-1473,House,For Rent,Islamabad,"G-13, Islamabad, Islamabad Capital",G-13,55000,Medium,4.4,1197.9,0,0,33.650065000000005,72.96368100000001,07-04-2019,AG-06,Hina Shaikh
PROP-1474,Flat,For Sale,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",Bahria Town,13500000,Very High,10.2,2776.96,3,0,33.692338,73.21899499999999,06-19-2019,AG-05,Usman Tariq
PROP-1475,Flat,For Rent,Islamabad,"E-11, Islamabad, Islamabad Capital",E-11,60000,High,3.8,1034.55,2,2,33.698137,72.978215,06-13-2019,AG-05,Usman Tariq
PROP-1476,Flat,For Sale,Islamabad,"River Garden, Islamabad, Islamabad Capital",River Garden,2400000,Low,1.6,435.6,1,1,33.551696,73.166027,07-03-2019,AG-05,Usman Tariq
PROP-1477,Flat,For Rent,Islamabad,"G-15, Islamabad, Islamabad Capital",G-15,11000,Low,0.9,245.03,1,1,33.631602597821,72.920926809311,07-17-2019,AG-04,Ayesha Farooq
PROP-1478,House,For Rent,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",Ghauri Town,27000,Low,3.0,816.75,4,4,33.619337,73.125315,07-03-2019,AG-04,Ayesha Farooq
PROP-1479,House,For Sale,Islamabad,"I-14, Islamabad, Islamabad Capital",I-14,16500000,High,6.0,1633.51,4,5,33.609902000000005,72.967386,06-19-2019,AG-04,Ayesha Farooq
PROP-1480,House,For Sale,Islamabad,"Korang Town, Islamabad, Islamabad Capital",Korang Town,30000000,High,12.8,3484.81,6,6,33.579034,73.13959100000001,07-04-2019,AG-05,Usman Tariq
PROP-1481,Lower Portion,For Rent,Islamabad,"Blue Area, Islamabad, Islamabad Capital",Blue Area,100000,Very High,20.0,5445.02,3,3,33.713845,73.06097,05-05-2019,AG-04,Ayesha Farooq
PROP-1482,House,For Sale,Islamabad,"I-8, Islamabad, Islamabad Capital",I-8,67500000,Very High,14.2,3865.96,8,0,33.667640000000006,73.06594799999999,07-15-2019,AG-04,Ayesha Farooq
PROP-1483,House,For Rent,Islamabad,"G-9, Islamabad, Islamabad Capital",G-9,70000,Medium,5.0,1361.25,4,3,33.686496000000005,73.039076,12-06-2018,AG-06,Hina Shaikh
PROP-1484,Upper Portion,For Rent,Islamabad,"F-11, Islamabad, Islamabad Capital",F-11,85000,Very High,20.0,5445.02,3,4,33.683425,72.980804,05-17-2019,AG-05,Usman Tariq
PROP-1485,Flat,For Sale,Islamabad,"F-11, Islamabad, Islamabad Capital",F-11,15000000,Very High,6.4,1742.41,2,0,33.684782,72.98638299999999,03-06-2019,AG-06,Hina Shaikh
PROP-1486,Flat,For Rent,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",Soan Garden,16000,Low,4.0,1089.0,3,2,33.564427,73.157101,03-06-2019,AG-04,Ayesha Farooq
PROP-1487,Lower Portion,For Rent,Islamabad,"E-11, Islamabad, Islamabad Capital",E-11,50000,High,12.0,3267.01,3,0,33.698244,72.984238,02-04-2019,AG-05,Usman Tariq
PROP-1488,Flat,For Rent,Islamabad,"F-8, Islamabad, Islamabad Capital",F-8,135000,Very High,6.7,1824.08,0,0,33.707982,73.050476,06-13-2019,AG-04,Ayesha Farooq
PROP-1489,Lower Portion,For Rent,Islamabad,"F-10, Islamabad, Islamabad Capital",F-10,120000,Very High,20.0,5445.02,3,0,33.691531,73.005431,07-12-2019,AG-06,Hina Shaikh
PROP-1490,Flat,For Sale,Islamabad,"E-11, Islamabad, Islamabad Capital",E-11,15200000,Very High,8.4,2286.91,3,0,33.698244,72.984238,04-05-2019,AG-06,Hina Shaikh
PROP-1491,House,For Rent,Islamabad,"Bhara kahu, Islamabad, Islamabad Capital",Bhara kahu,150000,High,44.0,11979.04,10,0,33.737402,73.179159,07-03-2019,AG-06,Hina Shaikh
PROP-1492,Upper Portion,For Rent,Islamabad,"I-10, Islamabad, Islamabad Capital",I-10,33000,Medium,5.0,1361.25,2,3,33.649778999999995,73.02938499999999,01-05-2019,AG-06,Hina Shaikh
PROP-1493,Flat,For Sale,Islamabad,"G-10, Islamabad, Islamabad Capital",G-10,8000000,High,4.0,1089.0,2,2,33.676103999999995,73.01384200000001,04-05-2019,AG-06,Hina Shaikh
PROP-1494,House,For Rent,Islamabad,"F-6, Islamabad, Islamabad Capital",F-6,425000,Very High,26.0,7078.53,0,0,33.730907,73.074431,07-03-2019,AG-05,Usman Tariq
PROP-1495,House,For Rent,Islamabad,"G-11, Islamabad, Islamabad Capital",G-11,190000,Very High,20.0,5445.02,7,7,33.667854,73.003843,05-05-2019,AG-05,Usman Tariq
PROP-1496,House,For Sale,Islamabad,"CBR Town, Islamabad, Islamabad Capital",CBR Town,14500000,Medium,7.0,1905.76,6,7,33.559385,73.141265,12-06-2018,AG-06,Hina Shaikh
PROP-1497,House,For Rent,Islamabad,"F-10, Islamabad, Islamabad Capital",F-10,180000,High,22.0,5989.52,5,5,33.691781,73.000288,07-10-2019,AG-06,Hina Shaikh
PROP-1498,Lower Portion,For Rent,Islamabad,"I-10, Islamabad, Islamabad Capital",I-10,22000,Low,4.4,1197.9,3,0,33.648922,73.038969,07-09-2019,AG-04,Ayesha Farooq
PROP-1499,House,For Sale,Islamabad,"Lehtarar Road, Islamabad, Islamabad Capital",Lehtarar Road,22000000,High,10.6,2885.86,10,8,33.639311,73.148646,08-08-2018,AG-04,Ayesha Farooq
PROP-1500,Lower Portion,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,35000,Medium,10.0,2722.51,3,3,33.550408000000004,73.115473,07-16-2019,AG-08,Mahnoor Iqbal
PROP-1501,House,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,23000,Low,5.0,1361.25,2,2,33.573152,73.110881,07-03-2019,AG-08,Mahnoor Iqbal
PROP-1502,House,For Sale,Rawalpindi,"Girja Road, Rawalpindi, Punjab",Girja Road,4000000,Low,6.0,1633.51,0,0,33.564923,72.993558,06-27-2019,AG-07,Faisal Mehmood
PROP-1503,House,For Sale,Rawalpindi,"Mohammadi Colony, Rawalpindi, Punjab",Mohammadi Colony,2500000,Low,3.3,898.43,3,1,33.591046,73.02166,07-02-2019,AG-08,Mahnoor Iqbal
PROP-1504,House,For Sale,Rawalpindi,"Shalley Valley, Rawalpindi, Punjab",Shalley Valley,1900000,Low,2.5,680.63,0,0,33.597548,73.014176,07-04-2019,AG-08,Mahnoor Iqbal
PROP-1505,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,45000000,Very High,20.0,5445.02,6,6,33.549693,73.13053599999999,06-13-2019,AG-08,Mahnoor Iqbal
PROP-1506,House,For Sale,Rawalpindi,"Chakri, Rawalpindi, Punjab",Chakri,2500000,Low,4.0,1089.0,2,1,33.292707,72.759989,10-07-2018,AG-07,Faisal Mehmood
PROP-1507,Upper Portion,For Rent,Rawalpindi,"Shams Abad, Rawalpindi, Punjab",Shams Abad,30000,Medium,9.0,2450.26,2,2,33.651485,73.08069,09-20-2018,AG-08,Mahnoor Iqbal
PROP-1508,House,For Sale,Rawalpindi,"Gulraiz Housing Scheme, Rawalpindi, Punjab",Gulraiz Housing Scheme,6000000,Low,5.0,1361.25,2,0,33.5628,73.10714399999999,07-05-2019,AG-07,Faisal Mehmood
PROP-1509,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,42500000,Very High,20.0,5445.02,5,6,33.531951,73.115215,07-16-2019,AG-08,Mahnoor Iqbal
PROP-1510,Flat,For Rent,Rawalpindi,"High Court Road, Rawalpindi, Punjab",High Court Road,17000,Low,3.0,816.75,2,2,33.563238,73.102118,05-06-2019,AG-08,Mahnoor Iqbal
PROP-1511,Upper Portion,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,50000,High,20.0,5445.02,2,2,33.531951,73.115215,11-10-2018,AG-07,Faisal Mehmood
PROP-1512,House,For Sale,Rawalpindi,"Shams Abad, Rawalpindi, Punjab",Shams Abad,19500000,High,7.0,1905.76,4,4,33.651485,73.08069,10-07-2018,AG-08,Mahnoor Iqbal
PROP-1513,Lower Portion,For Rent,Rawalpindi,"Khanna Road, Rawalpindi, Punjab",Khanna Road,23000,Low,6.0,1633.51,3,3,33.628433,73.102067,03-19-2019,AG-07,Faisal Mehmood
PROP-1514,House,For Sale,Rawalpindi,"Sadiqa Abad, Rawalpindi, Punjab",Sadiqa Abad,7500000,Low,5.0,1361.25,0,0,33.63238,73.080232,07-11-2019,AG-07,Faisal Mehmood
PROP-1515,Flat,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,3400000,Low,3.5,952.88,2,1,33.480565000000006,73.088937,03-06-2019,AG-08,Mahnoor Iqbal
PROP-1516,House,For Sale,Rawalpindi,"Adiala Road, Rawalpindi, Punjab",Adiala Road,4500000,Low,5.0,1361.25,2,0,33.523393,73.047551,06-27-2019,AG-07,Faisal Mehmood
PROP-1517,House,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,45000,Medium,8.0,2178.01,3,3,33.498497,73.101182,05-06-2019,AG-07,Faisal Mehmood
PROP-1518,House,For Rent,Rawalpindi,"Chaklala Scheme, Rawalpindi, Punjab",Chaklala Scheme,35000,Low,10.0,2722.51,3,3,33.656924,73.143826,06-29-2019,AG-08,Mahnoor Iqbal
PROP-1519,Flat,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,17000,Low,5.0,1361.25,2,1,33.4966,73.109311,01-18-2019,AG-07,Faisal Mehmood
PROP-1520,House,For Sale,Rawalpindi,"Rawal Road, Rawalpindi, Punjab",Rawal Road,100000000,Very High,11.0,2994.76,10,8,33.62896955604,73.07983428239801,08-09-2018,AG-08,Mahnoor Iqbal
PROP-1521,House,For Rent,Rawalpindi,"Airport Housing Society, Rawalpindi, Punjab",Airport Housing Society,35000,Low,6.0,1633.51,4,0,33.590885,73.133533,07-04-2019,AG-07,Faisal Mehmood
PROP-1522,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,48500000,Very High,20.0,5445.02,7,7,33.555594,73.133669,07-22-2019,AG-07,Faisal Mehmood
PROP-1523,Flat,For Sale,Rawalpindi,"Saddar, Rawalpindi, Punjab",Saddar,3600000,Low,2.0,544.5,1,1,33.596104,73.05358199999999,06-13-2019,AG-07,Faisal Mehmood
PROP-1524,Flat,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,2600000,Low,2.9,789.53,2,2,33.518078835176,73.10565590858499,07-13-2019,AG-08,Mahnoor Iqbal
PROP-1525,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,50000000,Very High,20.0,5445.02,5,7,33.550408000000004,73.115473,07-15-2019,AG-08,Mahnoor Iqbal
PROP-1526,Flat,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,22000,Low,3.1,843.98,1,1,33.550096,73.12381500000001,06-17-2019,AG-08,Mahnoor Iqbal
PROP-1527,Upper Portion,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,75000,Very High,20.0,5445.02,3,3,33.550096,73.12381500000001,07-18-2019,AG-08,Mahnoor Iqbal
PROP-1528,Lower Portion,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,32000,Medium,14.0,3811.51,2,2,33.531951,73.115215,07-08-2019,AG-07,Faisal Mehmood
PROP-1529,Upper Portion,For Rent,Rawalpindi,"Westridge, Rawalpindi, Punjab",Westridge,30000,Medium,6.0,1633.51,0,0,33.607828999999995,73.021817,06-28-2019,AG-08,Mahnoor Iqbal
PROP-1530,Flat,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,3500000,Low,2.7,735.08,1,2,33.531951,73.115215,06-28-2019,AG-08,Mahnoor Iqbal
PROP-1531,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,9800000,Medium,5.0,1361.25,3,4,33.485576,73.08393000000001,06-28-2019,AG-07,Faisal Mehmood
PROP-1532,Lower Portion,For Rent,Rawalpindi,"PIA Colony, Rawalpindi, Punjab",PIA Colony,18000,Low,5.0,1361.25,0,0,33.603452000000004,73.011125,05-06-2019,AG-08,Mahnoor Iqbal
PROP-1533,House,For Sale,Rawalpindi,"Adiala Road, Rawalpindi, Punjab",Adiala Road,7500000,Low,5.0,1361.25,4,4,33.550869,73.05618199999999,08-08-2018,AG-08,Mahnoor Iqbal
PROP-1534,House,For Sale,Rawalpindi,"New Lalazar, Rawalpindi, Punjab",New Lalazar,9000000,Low,5.0,1361.25,5,5,33.561043,73.070615,04-05-2019,AG-08,Mahnoor Iqbal
PROP-1535,House,For Sale,Rawalpindi,"Amarpura, Rawalpindi, Punjab",Amarpura,15000000,Medium,5.0,1361.25,8,4,33.622471999999995,73.071652,06-04-2019,AG-08,Mahnoor Iqbal
PROP-1536,House,For Sale,Rawalpindi,"Defence Road, Rawalpindi, Punjab",Defence Road,5500000,Low,5.0,1361.25,2,3,33.536816067733,73.101267814636,06-20-2019,AG-07,Faisal Mehmood
PROP-1537,House,For Sale,Rawalpindi,"Askari 13, Rawalpindi, Punjab",Askari 13,19000000,High,8.0,2178.01,4,5,33.569523,73.064679,02-23-2019,AG-07,Faisal Mehmood
PROP-1538,House,For Sale,Rawalpindi,"Adiala Road, Rawalpindi, Punjab",Adiala Road,4400000,Low,5.0,1361.25,4,2,33.550869,73.05618199999999,02-04-2019,AG-08,Mahnoor Iqbal
PROP-1539,House,For Sale,Rawalpindi,"Gulzar-e-Quaid Housing Society, Rawalpindi, Punjab",Gulzar-e-Quaid Housing Society,22000000,High,10.0,2722.51,0,0,33.600376000000004,73.130983,05-05-2019,AG-07,Faisal Mehmood
PROP-1540,House,For Sale,Rawalpindi,"Chakri Road, Rawalpindi, Punjab",Chakri Road,3600000,Low,4.0,1089.0,5,3,33.543125,72.98946,10-07-2018,AG-08,Mahnoor Iqbal
PROP-1541,House,For Sale,Rawalpindi,"Quaid-e-Azam Colony, Rawalpindi, Punjab",Quaid-e-Azam Colony,3500000,Low,4.0,1089.0,2,2,33.564463,73.021138,07-02-2019,AG-07,Faisal Mehmood
PROP-1542,House,For Sale,Rawalpindi,"Race Course, Rawalpindi, Punjab",Race Course,20000000,High,12.0,3267.01,4,0,33.604415,73.035947,07-22-2019,AG-07,Faisal Mehmood
PROP-1543,House,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,45000,Medium,5.0,1361.25,2,2,33.50136,73.10869100000001,07-03-2019,AG-07,Faisal Mehmood
PROP-1544,Upper Portion,For Rent,Rawalpindi,"Fazal Town, Rawalpindi, Punjab",Fazal Town,24000,Low,10.0,2722.51,4,3,33.602968,73.11795500000001,07-17-2019,AG-07,Faisal Mehmood
PROP-1545,House,For Sale,Rawalpindi,"Satellite Town, Rawalpindi, Punjab",Satellite Town,20000000,High,5.0,1361.25,0,0,33.639853,73.079418,07-01-2019,AG-07,Faisal Mehmood
PROP-1546,Flat,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,10300000,High,6.1,1660.73,2,2,33.498432053107,73.070408557036,06-06-2019,AG-07,Faisal Mehmood
PROP-1547,House,For Sale,Rawalpindi,"Chakra Road, Rawalpindi, Punjab",Chakra Road,5500000,Low,7.0,1905.76,3,3,33.584526904161,72.989977583639,11-06-2018,AG-07,Faisal Mehmood
PROP-1548,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,40000000,Very High,20.0,5445.02,5,6,33.550623,73.123112,06-20-2019,AG-08,Mahnoor Iqbal
PROP-1549,House,For Sale,Rawalpindi,"Adiala Road, Rawalpindi, Punjab",Adiala Road,6600000,Low,6.0,1633.51,0,0,33.55087,73.05618,07-04-2019,AG-08,Mahnoor Iqbal
